Fecha;precipitacion;caudal_m3s;escorrentia_mm;etp;tmax;tmin;temperatura_media
1991-06-09;4.9575402;218.0;3.7314893754866;1.31;15.93679;2.0317234;8.9842567
1991-06-10;4.7179162;201.0;3.44050167189361;1.066;13.873412;4.8901676;9.3817898
1991-06-11;0.0;190.0;3.2522155107452;1.061;13.878278;4.9075049;9.39289145
1991-06-12;0.0;178.0;3.04681242585603;1.131;13.991604;3.0760455;8.53382475
1991-06-13;0.0;165.0;2.8242924172261;1.217;15.388306;3.477348;9.432827
1991-06-14;0.0014164579;154.0;2.63600625607769;1.206;14.969407;2.6874352;8.8284211
1991-06-15;5.8948536;143.0;2.44772009492928;1.015;14.900391;7.5475624;11.223976700000001
1991-06-16;21.812577;144.0;2.46483701867005;0.987;14.354765;7.1465322;10.7506486
1991-06-17;8.984444;184.0;3.14951396830062;0.918;13.529164;7.0817109;10.30543745
1991-06-18;14.316674;218.0;3.7314893754866;0.832;11.978034;6.170535;9.0742845
1991-06-19;5.1770348;243.0;4.15941246900571;0.806;10.832032;4.8197869;7.82590945
1991-06-20;10.125038;284.0;4.86120634237704;0.836;10.540123;3.6870797;7.11360135
1991-06-21;4.8692723;288.0;4.9296740373401;0.814;10.145197;3.4919659;6.81858145
1991-06-22;0.0;283.0;4.84408941863627;0.865;9.6466374;1.2195646;5.433101
1991-06-23;0.0;259.0;4.43328324885793;0.969;10.732667;0.076002241;5.404334620499999
1991-06-24;19.709039;244.0;4.17652939274647;0.986;12.142748;2.9052227;7.523985349999999
1991-06-25;10.059665;238.0;4.07382785030188;0.799;11.624202;6.1720042;8.8981031
1991-06-26;1.355874e-17;295.0;5.04949250352545;0.953;13.20335;5.8586321;9.53099105
1991-06-27;0.0;281.0;4.80985557115475;1.047;13.545304;4.2389605;8.89213225
1991-06-28;0.0;249.0;4.26211401145029;1.015;12.79509;3.6252956;8.2101928
1991-06-29;0.0;226.0;3.86842476541271;1.109;13.51262;2.455677;7.9841485
1991-06-30;9.4074856;211.0;3.61167090930125;1.129;13.308652;1.2905775;7.29961475
1991-07-01;2.6659271;199.0;3.40626782441208;0.923;13.498212;7.1304284;10.314320200000001
1991-07-02;0.0;197.0;3.37203397693055;1.004;12.909393;4.4621186;8.685755799999999
1991-07-03;3.1835058;184.0;3.14951396830062;1.167;14.026367;2.2338837;8.13012535
1991-07-04;7.6126549;177.0;3.02969550211527;0.855;11.131252;4.7360279;7.93363995
1991-07-05;16.604359;182.0;3.11528012081909;0.889;12.646113;6.6380924;9.642102699999999
1991-07-06;8.4369445;195.0;3.33780012944902;0.887;12.19928;6.0439472;9.1216136
1991-07-07;44.077572;245.0;4.19364631648723;0.914;12.643986;6.3414659;9.49272595
1991-07-08;15.047724;403.0;6.89812026752798;0.873;13.338187;8.1242059;10.731196449999999
1991-07-09;8.1519675;631.0;10.8007788804222;0.936;11.864891;4.8133323;8.33911165
1991-07-10;3.8371458;720.0;12.3241850933502;0.904;10.985832;4.0420145;7.5139232499999995
1991-07-11;0.0;681.0;11.6566250674604;0.886;8.7826807;0.2878159;4.5352483
1991-07-12;0.0;591.0;10.1161019307917;1.079;10.821611;-1.4163301;4.7026404500000005
1991-07-13;0.0;482.0;8.25035724304835;1.195;12.679873;-0.40252512;6.13867394
1991-07-14;0.0;394.0;6.7440679538611;1.237;13.447241;0.45067735;6.948959175
1991-07-15;8.5264654;332.0;5.68281868193372;1.385;15.522162;1.1385803;8.33037115
1991-07-16;1.2555908;305.0;5.22066174093309;0.996;11.991528;4.6892348;8.3403814
1991-07-17;12.350485;290.0;4.96390788482162;1.093;11.91998;2.3839254;7.151952700000001
1991-07-18;21.709565;282.0;4.82697249489551;0.895;11.514655;5.9555702;8.7351126
1991-07-19;4.8788807;366.0;6.2647940891197;0.965;10.270519;2.6618615;6.46619025
1991-07-20;3.4243584;423.0;7.24045874234327;0.961;9.8873159;2.198563;6.04293945
1991-07-21;0.0;270.0;4.62156941000634;1.041;9.772329;-0.072552943;4.8498880285
1991-07-22;0.70031061;327.0;5.5972340632299;1.223;11.93479;-0.45293337;5.740928315
1991-07-23;10.461339;282.0;4.82697249489551;1.149;12.341266;3.2592662;7.8002661
1991-07-24;2.3770934;288.0;4.9296740373401;1.064;12.159084;4.9514238;8.5552539
1991-07-25;17.837822;292.0;4.99814173230315;1.113;12.006966;3.8703006;7.9386333
1991-07-26;15.719957;315.0;5.39183097834073;0.999;11.997351;6.0792421;9.03829655
1991-07-27;10.592032;366.0;6.2647940891197;0.986;10.733653;4.3972397;7.56544635
1991-07-28;0.055423201;437.0;7.48009567471396;1.149;10.413378;0.2783296;5.3458537999999995
1991-07-29;2.0511165;449.0;7.68549875960313;1.095;9.6756684;0.3746463;5.02515735
1991-07-30;8.1328061;386.0;6.60713256393499;1.069;9.545762;1.0929204;5.3193412
1991-07-31;0.0;334.0;5.71705252941525;0.995;8.5408509;0.99536275;4.768106825
1991-08-01;0.0;308.0;5.27201251215538;1.1;8.523041;-1.8377836;3.3426286999999997
1991-08-02;0.0;281.0;4.80985557115475;1.538;13.77178;-1.8150174;5.9783813
1991-08-03;0.0;257.0;4.3990494013764;1.272;10.781033;-0.43555511;5.172738945000001
1991-08-04;4.2763445;239.0;4.09094477404265;1.115;10.234058;2.6580808;6.4460694
1991-08-05;10.095247;223.0;3.81707399419042;1.13;10.033949;2.2246945;6.12932175
1991-08-06;12.821188;223.0;3.81707399419042;1.019;9.0579034;2.6758247;5.86686405
1991-08-07;4.565559;245.0;4.19364631648723;1.01;7.8817091;0.88782227;4.384765685
1991-08-08;0.0;254.0;4.34769863015411;1.167;8.4132807;-1.6083688;3.40245595
1991-08-09;0.0;238.0;4.07382785030188;1.337;9.9866145;-2.4507485;3.767933
1991-08-10;0.0;223.0;3.81707399419042;1.405;10.484063;-2.8525684;3.8157473000000004
1991-08-11;4.8131342;214.0;3.66302168052354;1.46;11.565899;-0.57447479;5.495712105
1991-08-12;13.540709;201.0;3.44050167189361;1.292;11.526017;3.7518269;7.63892195
1991-08-13;10.182996;197.0;3.37203397693055;1.413;14.443958;7.2648411;10.85439955
1991-08-14;21.674275;206.0;3.52608629059743;1.228;13.58871;8.316362;10.952536
1991-08-15;8.0789902;248.0;4.24499708770953;1.402;13.873147;6.8820009;10.37757395
1991-08-16;0.0;270.0;4.62156941000634;1.399;11.442728;2.6800264;7.061377200000001
1991-08-17;0.0;277.0;4.74138787619169;1.512;11.248409;-0.021770817;5.6133190915
1991-08-18;0.08579951;257.0;4.3990494013764;1.648;13.766232;3.4289264;8.5975792
1991-08-19;0.32771773;240.0;4.10806169778341;1.6;14.369619;5.84251;10.1060645
1991-08-20;0.0;216.0;3.69725552800507;1.757;14.065933;2.6370177;8.35147535
1991-08-21;0.0;203.0;3.47473551937514;2.007;15.679247;1.167246;8.4232465
1991-08-22;0.0;186.0;3.18374781578215;1.87;15.867778;5.3638492;10.6158136
1991-08-23;0.0;174.0;2.97834473089297;2.241;17.945492;3.0651086;10.5053003
1991-08-24;0.0;164.0;2.80717549348533;1.696;13.520152;4.087433;8.8037925
1991-08-25;0.0;155.0;2.65312317981845;1.797;14.13302;3.9646191;9.048819550000001
1991-08-26;0.0;147.0;2.51618778989234;2.123;15.741089;1.2628481;8.50196855
1991-08-27;0.0;140.0;2.39636932370699;2.195;16.493927;2.4128764;9.4534017
1991-08-28;0.013966766;134.0;2.29366778126241;2.107;16.130176;3.9495904;10.039883199999998
1991-08-29;0.0;128.0;2.19096623881782;1.639;12.731998;4.8359627;8.78398035
1991-08-30;0.0;123.0;2.105381620114;2.2;15.689284;1.6324406;8.6608623
1991-08-31;8.8863637;118.0;2.01979700141018;2.445;17.965683;3.2361616;10.600922299999999
1991-09-01;13.078482;114.0;1.95132930644712;1.858;14.823837;6.5299319;10.67688445
1991-09-02;1.3705902;121.0;2.07114777263247;1.765;14.445292;7.1942295;10.81976075
1991-09-03;11.934472;122.0;2.08826469637323;1.943;14.589516;5.5083939;10.048954949999999
1991-09-04;5.6455603;118.0;2.01979700141018;1.932;14.306861;5.3850841;9.845972549999999
1991-09-05;0.33467405;119.0;2.03691392515094;1.98;13.420245;3.088754;8.2544995
1991-09-06;5.6501077;115.0;1.96844623018789;1.798;12.164677;3.5530712;7.8588740999999995
1991-09-07;0.0;113.0;1.93421238270636;2.34;17.200616;6.4705189;11.83556745
1991-09-08;0.0;109.0;1.8657446877433;2.377;17.162988;6.2267065;11.694847249999999
1991-09-09;0.0;105.0;1.79727699278024;2.24;16.422041;6.8409;11.6314705
1991-09-10;0.0;103.0;1.76304314529871;2.99;20.381884;4.7234707;12.55267735
1991-09-11;7.5120764;98.4;1.6843052960912;2.921;20.768001;7.5402567;14.154128850000001
1991-09-12;8.4069584;99.4;1.70142221983196;2.297;16.788289;7.7574533;12.27287115
1991-09-13;0.0;109.0;1.8657446877433;2.003;12.531315;3.3223989;7.9268569499999995
1991-09-14;0.24188398;108.0;1.84862776400254;2.23;13.570016;2.4348895;8.00245275
1991-09-15;13.909712;103.0;1.76304314529871;1.82;11.594061;4.2851072;7.939584099999999
1991-09-16;17.545229;116.0;1.98556315392865;2.08;14.140606;6.2363531;10.18847955
1991-09-17;3.9331172;182.0;3.11528012081909;2.137;14.114207;5.784366;9.9492865
1991-09-18;0.0;188.0;3.21798166326367;2.446;15.117921;4.1438987;9.63090985
1991-09-19;13.020584;176.0;3.0125785783745;2.602;16.135626;4.5533054;10.344465699999999
1991-09-20;7.5713722;183.0;3.13239704455985;2.167;14.020389;5.9306023;9.97549565
1991-09-21;3.8951915;203.0;3.47473551937514;2.221;13.458426;4.4778729;8.96814945
1991-09-22;0.0;198.0;3.38915090067132;2.765;16.129165;3.0935519;9.61135845
1991-09-23;8.0732416;190.0;3.2522155107452;3.015;17.607682;3.2090888;10.4083854
1991-09-24;0.0;186.0;3.18374781578215;2.451;14.661272;4.9361831;9.79872755
1991-09-25;0.0;181.0;3.09816319707832;2.849;15.82756;2.0262809;8.92692045
1991-09-26;0.0;168.0;2.87564318844839;2.368;13.426246;3.874994;8.65062
1991-09-27;0.0;157.0;2.68735702729998;2.687;14.27888;1.4296553;7.85426765
1991-09-28;0.0;147.0;2.51618778989234;3.497;19.381645;2.1205285;10.751086749999999
1991-09-29;0.0;139.0;2.37925239996623;3.428;19.356428;4.1097006;11.7330643
1991-09-30;0.0;132.0;2.25943393378088;2.496;13.154705;2.6738578;7.9142814
1991-10-01;0.0;128.0;2.19096623881782;2.451;12.119178;1.0776947;6.59843635
1991-10-02;0.0;119.0;2.03691392515094;2.639;13.297949;1.4320755;7.3650122499999995
1991-10-03;0.0;116.0;1.98556315392865;2.764;13.869668;1.3357413;7.602704650000001
1991-10-04;0.0;110.0;1.88286161148406;3.551;18.440173;1.1803173;9.81024515
1991-10-05;0.86048542;106.0;1.81439391652101;3.259;17.524572;4.2961378;10.9103549
1991-10-06;0.0;102.0;1.74592622155795;3.783;20.093483;3.6337104;11.863596699999999
1991-10-07;0.0;99.4;1.70142221983196;4.285;22.888593;4.3308625;13.609727750000001
1991-10-08;0.0;96.4;1.65007144860967;3.525;18.692305;4.6788106;11.685557800000002
1991-10-09;0.0;93.6;1.60214406213553;3.414;17.653551;3.8137069;10.73362895
1991-10-10;0.00013561037;90.9;1.55592836803547;3.449;18.12301;4.968727;11.545868500000001
1991-10-11;13.27025;89.9;1.5388114442947;3.171;16.892672;5.7917526;11.3422123
1991-10-12;9.3435885;101.0;1.72880929781719;2.689;14.43945;5.8952325;10.16734125
1991-10-13;19.060116;117.0;2.00268007766941;2.596;13.423667;5.0099025;9.21678475
1991-10-14;8.7500037;131.0;2.24231701004011;2.379;11.120415;2.8112438;6.9658294
1991-10-15;0.0;141.0;2.41348624744775;2.777;12.485265;1.2561698;6.8707174
1991-10-16;0.0;136.0;2.32790162874393;3.436;15.838715;0.46166651;8.150190755
1991-10-17;1.7143236;124.0;2.12249854385476;3.65;17.451818;2.4880989;9.96995845
1991-10-18;0.10781949;116.0;1.98556315392865;3.426;17.458126;5.9760494;11.7170877
1991-10-19;0.0;111.0;1.89997853522483;3.958;18.87153;2.7783854;10.8249577
1991-10-20;0.0;106.0;1.81439391652101;4.05;19.508511;3.7572984;11.6329047
1991-10-21;0.0;101.0;1.72880929781719;3.564;16.750126;3.2270438;9.988584900000001
1991-10-22;0.0;96.8;1.65691821810598;3.568;16.463361;2.6660084;9.564684699999999
1991-10-23;0.0;97.2;1.66376498760228;4.44;20.9559;3.3032186;12.1295593
1991-10-24;0.0;89.1;1.52511790530209;4.445;21.431517;5.3078188;13.3696679
1991-10-25;0.0;84.9;1.45322682559088;3.837;18.254753;4.8615327;11.55814285
1991-10-26;0.0;82.0;1.40358774674267;3.996;18.276051;2.9413473;10.60869915
1991-10-27;0.0;76.5;1.30944466616846;4.399;20.319517;3.535765;11.927641000000001
1991-10-28;0.0;77.8;1.33169666703146;5.05;23.781292;5.2772131;14.52925255
1991-10-29;0.0;75.4;1.29061605005362;5.452;26.133225;7.5062752;16.8197501
1991-10-30;0.0;74.6;1.27692251106101;5.604;26.970236;8.4671006;17.7186683
1991-10-31;0.0;71.5;1.22386004746464;4.618;21.898771;6.6577539;14.27826245
1991-11-01;0.18187241;69.4;1.18791450760904;4.529;21.974566;8.1557427;15.06515435
1991-11-02;0.00029898512;69.7;1.19304958473127;3.473;17.860626;8.9122496;13.3864378
1991-11-03;0.0040474438;68.6;1.17422096861643;3.947;18.974818;7.3902903;13.18255415
1991-11-04;2.7780213;67.0;1.1468338906312;4.339;19.74691;5.2405702;12.4937401
1991-11-05;0.0;66.1;1.13142865926451;4.066;18.932491;6.4814296;12.706960299999999
1991-11-06;0.13723005;64.6;1.10575327365337;4.652;20.871193;4.8945245;12.88285875
1991-11-07;0.0;63.0;1.07836619566815;4.476;20.825318;7.1389948;13.9821564
1991-11-08;0.0;61.4;1.05097911768292;4.065;19.463131;8.1825287;13.822829850000002
1991-11-09;0.0;59.7;1.02188034732362;3.949;18.094996;6.3823971;12.23869655
1991-11-10;0.0;55.3;0.946565882864261;4.736;20.515873;3.626621;12.071247
1991-11-11;0.0;56.5;0.967106191353178;4.612;20.517934;5.6245737;13.07125385
1991-11-12;0.0;56.6;0.968817883727255;4.889;21.295596;4.5224773;12.909036650000001
1991-11-13;0.0;54.5;0.93287234387165;4.917;21.451957;4.9126618;13.182309400000001
1991-11-14;0.0;52.4;0.896926804016045;5.025;22.115251;5.7670395;13.94114525
1991-11-15;0.0;50.9;0.871251418404899;5.08;22.416145;6.225038;14.320591499999999
1991-11-16;0.0;49.7;0.850711109915982;5.236;22.996119;6.2113555;14.60373725
1991-11-17;4.3489784;50.0;0.855846187038211;3.85;18.136316;8.2759382;13.2061271
1991-11-18;0.0;51.3;0.878098187901205;5.185;22.318776;5.2026122;13.7606941
1991-11-19;0.0;51.8;0.886656649771587;5.613;24.420416;6.3857798;15.403097899999999
1991-11-20;0.29637545;49.0;0.838729263297447;4.879;22.248231;8.7968263;15.52252865
1991-11-21;21.578184;47.9;0.819900647182606;5.493;24.204853;7.642611;15.923732
1991-11-22;11.742727;53.2;0.910620343008657;3.618;17.15141;8.5101431;12.83077655
1991-11-23;0.0025584532;65.5;1.12115850502006;3.692;16.451611;6.7258848;11.5887479
1991-11-24;0.0071774;65.5;1.12115850502006;4.139;17.712018;5.6122431;11.66213055
1991-11-25;0.0;59.2;1.01332188545324;4.731;19.955965;5.1325926;12.544278799999999
1991-11-26;0.0;53.9;0.922602189627192;5.097;21.558646;5.3715781;13.46511205
1991-11-27;0.0;49.9;0.854134494664135;4.929;21.589706;7.5633181;14.57651205
1991-11-28;0.0;45.8;0.783955107327001;4.775;20.646697;6.8916574;13.7691772
1991-11-29;0.0;43.1;0.737739413226938;5.207;21.95907;5.7695199;13.86429495
1991-11-30;0.0;41.4;0.708640642867639;5.331;22.575783;6.2372498;14.406516400000001
1991-12-01;0.0;40.0;0.684676949630569;5.812;24.709212;6.9921862;15.8506991
1991-12-02;0.0;39.0;0.667560025889805;6.12;26.39618;8.6367536;17.5164668
1991-12-03;4.3217806;37.9;0.648731409774964;5.244;23.488929;9.8158982;16.6524136
1991-12-04;2.8091915;37.3;0.638461255530505;4.291;20.226341;10.350898;15.288619500000001
1991-12-05;0.31739494;38.4;0.657289871645346;4.502;19.815846;7.9895458;13.902695900000001
1991-12-06;0.0;39.3;0.672695103012034;4.387;18.809879;6.8349776;12.822428299999999
1991-12-07;7.8957771;39.9;0.682965257256492;4.824;19.734385;4.6015118;12.1679484
1991-12-08;6.2903515;40.2;0.688100334378722;3.754;17.365747;8.7747314;13.0702392
1991-12-09;10.433456;41.3;0.706928950493562;3.668;15.661264;6.2358951;10.94857955
1991-12-10;12.49845;42.3;0.724045874234327;3.235;13.78059;5.8648416;9.822715800000001
1991-12-11;4.3430848;46.3;0.792513569197383;3.895;15.753352;4.5663518;10.1598519
1991-12-12;0.070308104;52.3;0.895215111641969;4.346;17.736675;4.9302997;11.33348735
1991-12-13;0.84095015;52.4;0.896926804016045;4.268;19.334234;9.1258399;14.230036949999999
1991-12-14;0.014551499;49.4;0.845576032793752;4.912;20.631971;6.5861839;13.609077450000001
1991-12-15;9.7593129;47.3;0.809630492938148;3.979;18.737454;9.9258764;14.3316652
1991-12-16;0.0090064044;50.7;0.867828033656746;3.903;17.280774;7.8164952;12.5486346
1991-12-17;0.21536511;52.1;0.891791726893816;4.395;18.246469;5.7836173;12.01504315
1991-12-18;0.44908717;52.1;0.891791726893816;4.213;19.584286;10.009098;14.796692
1991-12-19;0.043326897;50.0;0.855846187038211;4.426;20.686969;10.641149;15.664059000000002
1991-12-20;1.2613101;48.3;0.826747416678912;4.579;20.9371;10.114588;15.525844
1991-12-21;17.877226;47.7;0.816477262434453;4.488;20.669395;10.276926;15.4731605
1991-12-22;8.4374373;51.4;0.879809880275281;3.752;18.115016;10.263367;14.1891915
1991-12-23;3.1084596;68.4;1.17079758386827;4.409;18.213104;5.664546;11.938825000000001
1991-12-24;17.876237;67.7;1.15881573724974;3.319;15.784574;8.8425029;12.31353845
1991-12-25;0.0;69.9;1.19647296947942;4.849;20.776053;7.6786115;14.22733225
1991-12-26;0.0;72.8;1.24611204832764;5.614;24.063805;8.5955752;16.3296901
1991-12-27;0.0;68.4;1.17079758386827;5.016;22.113071;9.2536935;15.683382250000001
1991-12-28;6.7500263;63.8;1.09205973466076;5.12;22.486608;9.2284865;15.85754725
1991-12-29;1.5942305;61.9;1.05953757955331;4.446;19.803757;8.8125732;14.3081651
1991-12-30;0.0;60.7;1.03899727106439;5.193;21.298003;5.2848444;13.291423700000001
1991-12-31;0.67308453;56.9;0.973952960849484;6.417;26.638249;6.7165812;16.677415099999997
1992-01-01;1.7178623;53.6;0.917467112504962;5.445;25.203868;12.470406;18.837137
1992-01-02;0.0;52.6;0.900350188764198;5.738;25.508178;10.810201;18.1591895
1992-01-03;0.0;53.9;0.922602189627192;5.719;24.902003;9.3939885;17.14799575
1992-01-04;0.0;50.9;0.871251418404899;5.648;24.683838;9.4557229;17.06978045
1992-01-05;0.0;46.3;0.792513569197383;4.663;21.268817;9.9356033;15.60221015
1992-01-06;0.0;43.3;0.741162797975091;5.098;21.309232;5.9702688;13.6397504
1992-01-07;0.0;41.7;0.713775719989868;5.518;23.300285;6.777844;15.039064499999999
1992-01-08;0.0;40.1;0.686388642004645;5.121;22.412969;8.486557;15.449763
1992-01-09;0.0;37.8;0.647019717400888;5.665;24.37351;8.0359809;16.20474545
1992-01-10;0.0;34.4;0.588822176682289;6.627;28.141648;7.9403805;18.04101425
1992-01-11;0.0;32.6;0.558011713948914;6.401;27.808247;9.5229882;18.6656176
1992-01-12;0.0;33.3;0.569993560567448;6.539;28.947572;11.193655;20.0706135
1992-01-13;0.0;30.9;0.528912943589614;5.369;24.018267;9.6515179;16.83489245
1992-01-14;0.0;29.9;0.51179601984885;5.943;24.933473;5.4198696;15.176671299999999
1992-01-15;0.0;29.8;0.510084327474774;5.957;25.283062;6.3213013;15.802181650000001
1992-01-16;0.0;28.6;0.489544018985857;5.619;24.172406;7.0085498;15.5904779
1992-01-17;0.0;27.4;0.46900371049694;6.043;26.081893;7.4818959;16.78189445
1992-01-18;0.0;26.4;0.451886786756175;6.207;27.277981;9.0076842;18.1428326
1992-01-19;0.0;25.3;0.433058170641335;6.276;27.374162;8.258807;17.816484499999998
1992-01-20;0.0;25.1;0.429634785893182;7.006;30.612923;9.2861521;19.94953755
1992-01-21;0.0;25.0;0.427923093519106;6.229;28.559463;11.82874;20.194101500000002
1992-01-22;0.0;25.3;0.433058170641335;5.546;25.485022;10.418425;17.9517235
1992-01-23;0.0;25.5;0.436481555389488;6.29;27.986586;9.1136145;18.55010025
1992-01-24;0.0;25.4;0.434769863015411;5.713;25.940039;9.5557702;17.7479046
1992-01-25;0.0;24.8;0.424499708770953;5.758;25.656998;8.0349259;16.84596195
1992-01-26;0.0;24.1;0.412517862152418;6.132;27.560465;8.9848268;18.2726459
1992-01-27;0.0;23.7;0.405671092656112;6.254;28.371537;9.7371479;19.05434245
1992-01-28;0.0;23.2;0.39711263078573;6.202;29.079204;12.047347;20.5632755
1992-01-29;0.0;23.1;0.395400938411654;6.253;29.520299;12.452465;20.986382
1992-01-30;0.0;22.7;0.388554168915348;6.047;28.491792;11.607093;20.0494425
1992-01-31;6.5957158e-06;22.1;0.378284014670889;5.411;26.66653;12.824726;19.745628
1992-02-01;0.0;21.1;0.361167090930125;5.499;25.895907;9.983335;17.939621000000002
1992-02-02;0.0;20.7;0.354320321433819;5.498;25.230138;7.8629534;16.5465457
1992-02-03;0.51226213;20.6;0.352608629059743;5.061;23.597682;8.1403764;15.8690292
1992-02-04;0.0;20.5;0.350896936685667;4.646;22.40455;9.2450001;15.82477505
1992-02-05;0.0;20.5;0.350896936685667;5.461;24.810727;5.9776414;15.3941842
1992-02-06;0.0;20.4;0.34918524431159;4.902;23.424081;8.7159706;16.0700258
1992-02-07;0.0;20.0;0.342338474815284;5.357;25.063034;7.6312929;16.34716345
1992-02-08;20.059765;20.5;0.350896936685667;4.527;21.86419;8.290371;15.0772805
1992-02-09;0.0;21.8;0.37314893754866;4.088;19.51509;7.0313654;13.2732277
1992-02-10;0.0;23.6;0.403959400282036;4.57;20.86149;4.4554267;12.65845835
1992-02-11;0.0;23.1;0.395400938411654;4.752;21.918785;4.7620885;13.34043675
1992-02-12;0.0;22.9;0.391977553663501;4.875;22.782192;5.3731497;14.077670849999999
1992-02-13;0.0;21.7;0.371437245174584;5.15;24.031169;4.8024715;14.416820249999999
1992-02-14;0.0;20.9;0.357743706181972;5.235;25.405601;7.7859723;16.59578665
1992-02-15;0.0;20.4;0.34918524431159;5.808;28.399567;8.8698513;18.63470915
1992-02-16;0.0;20.3;0.347473551937514;5.164;26.076773;9.8813929;17.97908295
1992-02-17;0.0;20.5;0.350896936685667;5.174;25.969082;9.0902191;17.52965055
1992-02-18;3.207635;20.1;0.344050167189361;5.052;25.515651;8.985208;17.2504295
1992-02-19;5.4823613;20.3;0.347473551937514;4.178;21.648161;8.7528933;15.200527150000001
1992-02-20;1.5431694;22.5;0.385130784167195;3.764;18.494954;5.5088491;12.00190155
1992-02-21;0.0;24.2;0.414229554526494;4.396;21.431652;4.6608471;13.046249549999999
1992-02-22;0.0;24.3;0.415941246900571;4.45;21.714074;4.3065922;13.0103331
1992-02-23;0.0;23.8;0.407382785030188;4.488;23.246629;8.0121312;15.629380099999999
1992-02-24;0.0;22.9;0.391977553663501;5.331;26.847173;6.1338449;16.49050895
1992-02-25;0.087615176;22.0;0.376572322296813;4.912;24.966744;6.0588474;15.5127957
1992-02-26;0.0;20.7;0.354320321433819;3.82;20.367952;7.7171497;14.04255085
1992-02-27;0.0;20.0;0.342338474815284;4.925;24.953644;4.4820927;14.71786835
1992-02-28;0.0;19.8;0.338915090067132;5.117;26.389044;5.6988532;16.0439486
1992-02-29;0.0;19.3;0.330356628196749;5.234;27.938288;8.6191691;18.27872855
1992-03-01;0.0;18.8;0.321798166326367;4.928;26.768936;8.9925309;17.88073345
1992-03-02;0.0;18.9;0.323509858700444;4.442;24.383721;8.4967893;16.44025515
1992-03-03;0.0;19.1;0.326933243448597;4.463;24.891962;9.1702809;17.03112145
1992-03-04;0.0;19.0;0.32522155107452;4.812;25.833205;6.0284561;15.93083055
1992-03-05;0.0;18.6;0.318374781578215;4.666;26.484537;9.8919275;18.18823225
1992-03-06;0.0;18.1;0.309816319707832;4.612;25.610781;7.5685932;16.5896871
1992-03-07;0.00018411789;18.2;0.311528012081909;4.711;26.670356;8.6896858;17.680020900000002
1992-03-08;26.731937;17.3;0.296122780715221;3.614;22.991484;12.188372;17.589928
1992-03-09;3.1649439;20.5;0.350896936685667;3.311;20.761613;10.433234;15.597423500000001
1992-03-10;0.0;22.8;0.390265861289424;3.998;22.704374;6.3582617;14.53131785
1992-03-11;0.0;21.4;0.366302168052354;4.498;26.475638;9.1187738;17.7972059
1992-03-12;0.0;21.1;0.361167090930125;4.323;25.834376;9.3289311;17.58165355
1992-03-13;0.0;19.4;0.332068320570826;4.222;25.731297;9.9211602;17.8262286
1992-03-14;0.0;17.5;0.299546165463374;4.101;25.559283;10.628668;18.0939755
1992-03-15;0.0;16.9;0.289276011218915;3.973;24.41088;8.9860606;16.6984703
1992-03-16;0.28278494;17.0;0.290987703592992;3.65;23.153315;9.6497982;16.4015566
1992-03-17;1.2870052;17.5;0.299546165463374;3.343;21.366257;8.9632122;15.1647346
1992-03-18;3.2552291;17.8;0.304681242585603;4.011;24.769108;7.7516075;16.26035775
1992-03-19;14.305903;18.4;0.314951396830062;3.244;22.088103;10.913563;16.500833
1992-03-20;3.0641194;19.6;0.335491705318979;3.104;21.791234;11.455007;16.6231205
1992-03-21;0.0;20.9;0.357743706181972;3.02;19.650248;7.7258717;13.68805985
1992-03-22;0.0;20.6;0.352608629059743;3.716;23.216335;5.6849137;14.45062435
1992-03-23;0.0;20.2;0.345761859563437;3.562;22.518005;5.7851618;14.1515834
1992-03-24;6.930163;19.3;0.330356628196749;2.898;19.063932;6.8748254;12.9693787
1992-03-25;16.556085;18.7;0.320086473952291;2.52;17.864939;8.6218967;13.24341785
1992-03-26;0.056081262;24.1;0.412517862152418;2.819;20.18941;9.6068894;14.8981497
1992-03-27;0.0;28.5;0.48783232661178;3.36;22.477098;6.9154969;14.696297450000001
1992-03-28;0.0;30.8;0.527201251215538;3.138;21.594342;7.7443086;14.6693253
1992-03-29;0.0;27.7;0.474138787619169;3.166;21.519076;6.5428922;14.0309841
1992-03-30;2.2610453;25.4;0.434769863015411;2.917;20.389113;7.22538;13.8072465
1992-03-31;0.0;24.1;0.412517862152418;2.96;21.255835;8.2304845;14.74315975
1992-04-01;0.79276301;23.7;0.405671092656112;3.197;22.142367;5.9376741;14.04002055
1992-04-02;14.371196;23.4;0.400536015533883;2.537;19.843745;9.9535772;14.898661099999998
1992-04-03;11.017766;25.6;0.438193247763564;2.283;17.620185;8.4357403;13.02796265
1992-04-04;0.0;30.3;0.518642789345156;2.377;17.408398;6.4682212;11.9383096
1992-04-05;8.5720947;31.4;0.537471405459996;2.404;16.891377;4.3659919;10.62868445
1992-04-06;0.0;33.0;0.564858483445219;2.353;17.034417;5.222413;11.128415
1992-04-07;0.0;33.1;0.566570175819296;2.608;18.519576;3.6498367;11.084706350000001
1992-04-08;7.4678265;31.5;0.539183097834073;2.619;18.958168;4.0941773;11.52617265
1992-04-09;0.26999743;30.6;0.523777866467385;2.186;18.245504;9.058873;13.652188500000001
1992-04-10;0.0;26.1;0.446751709633946;2.127;15.896339;4.7931107;10.344724849999999
1992-04-11;0.0;26.6;0.455310171504328;2.231;15.933392;2.2080248;9.0707084
1992-04-12;0.0;25.7;0.43990494013764;2.427;18.168536;3.6003729;10.88445445
